department,course_id,course_code,memo,name,chinese_name,limit,reg_num,time,credit,hours,lecturer,type
SET,910371.0,SESE10022,,"Engineering Surveying
",工程測量學,Unlimited,9.0,R1F12-,3.0,3.0,李宜珊,Required
SET,910372.0,SESE10118,,"Photogrammetry Practice
",航空攝影測量學,Unlimited,9.0,R234-,3.0,3.0,林玉菁,Required
SET,910373.0,SESE10023,,"Practice of Engineering Surveying
",工程測量學實習,Unlimited,9.0,F34-,1.0,2.0,李宜珊,Required
SET,910374.0,SESE10084,,"Surveying and Practice
",測量學及實習,Unlimited,0.0,T89W34-,3.0,4.0,吳憲珉、林思源,Required
SET,910375.0,SESE10103,,"Introduction to Environment Information and Engineering
",環境資訊及工程概論,Unlimited,0.0,W678-,3.0,3.0,林永慶、簡志峻,Required
SET,910376.0,SESE00038,,"Service Learning (I)
",服務學習 (1),Unlimited,0.0,F2-,0.0,1.0,系統工程,Required
SET,910377.0,SESE00064,,"Tutor Guidance(6)
",導師輔導(6),Unlimited,9.0,M12-,0.0,2.0,沈鴻禧,Required
SET,910378.0,SESE20226,,"Case Study of Atmospheric Science(2)
",大氣科學專題實作(2),Unlimited,0.0,M567-,1.0,3.0,沈鴻禧,Required
SET,910379.0,SESE10233,,"Tutor Guidance(8)
",導師輔導(8),Unlimited,10.0,M12-,0.0,2.0,林永慶,Required
SET,910380.0,SESE20227,,"Geospatial Special Practice(2)
",空間科學專題實作(2),Unlimited,0.0,M567-,1.0,3.0,黃立信,Required
SET,910381.0,SESE00024,,"Tutor Guidance(4)
",導師輔導(4),Unlimited,12.0,M12-,0.0,2.0,吳憲珉,Required
SET,910382.0,SESE10233,,"Tutor Guidance(8)
",導師輔導(8),Unlimited,12.0,M12-,0.0,2.0,李宜珊,Required
SET,910383.0,SESE20228,,"Special Topics in Integration of Disaster Prevention and Protection(2)
",災害防救整合專題實作(2),Unlimited,0.0,M567-,1.0,3.0,李宏輝,Required
SET,910384.0,SESE20229,,"Special Topics in Engineering Practices(2)
",軍事工程專題實作(2),Unlimited,0.0,T89W8-,1.0,3.0,張又升,Required
SET,910385.0,SESE00064,,"Tutor Guidance(6)
",導師輔導(6),Unlimited,25.0,M12-,0.0,2.0,張文南,Required
SET,910386.0,SESE00022,,"Tutor Guidance(2)
",導師輔導(2) ,Unlimited,0.0,M12-,0.0,2.0,簡志峻,Required
SET,910387.0,SESE00024,,"Tutor Guidance(4)
",導師輔導(4),Unlimited,24.0,M12-,0.0,2.0,宋欣芳,Required
SET,910388.0,SESE00022,,"Tutor Guidance(2)
",導師輔導(2) ,Unlimited,0.0,M12-,0.0,2.0,周志正,Required
SET,910389.0,SESE00022,,"Tutor Guidance(2)
",導師輔導(2) ,Unlimited,0.0,M12-,0.0,2.0,系統工程,Required
SET,910390.0,SESE00024,,"Tutor Guidance(4)
",導師輔導(4),Unlimited,12.0,M12-,0.0,2.0,李永隆,Required
SET,910391.0,SESE00024,,"Tutor Guidance(4)
",導師輔導(4),Unlimited,13.0,M12-,0.0,2.0,曾有志,Required
SET,910392.0,SESE00024,,"Tutor Guidance(4)
",導師輔導(4),Unlimited,6.0,M12-,0.0,2.0,劉宗龍,Required
SET,910393.0,SESE00064,,"Tutor Guidance(6)
",導師輔導(6),Unlimited,24.0,M12-,0.0,2.0,陳幼良,Required
SET,910394.0,SESE00064,,"Tutor Guidance(6)
",導師輔導(6),Unlimited,8.0,M12-,0.0,2.0,宋易哲,Required
SET,910395.0,SESE00064,,"Tutor Guidance(6)
",導師輔導(6),Unlimited,8.0,M12-,0.0,2.0,林俊成,Required
SET,910396.0,SESE10233,,"Tutor Guidance(8)
",導師輔導(8),Unlimited,25.0,M12-,0.0,2.0,葉昭南,Required
SET,910397.0,SESE10233,,"Tutor Guidance(8)
",導師輔導(8),Unlimited,18.0,M12-,0.0,2.0,朱子文,Required
SET,910398.0,SESE10233,,"Tutor Guidance(8)
",導師輔導(8),Unlimited,11.0,M12-,0.0,2.0,系統工程,Required
SET,910399.0,SESE10185,,"Ethics in Engineering
",工程倫理,Unlimited,0.0,F34-,2.0,2.0,張枝成,Required
SET,910400.0,SESE10185,,"Ethics in Engineering
",工程倫理,Unlimited,0.0,F34-,2.0,2.0,羅本喆,Required
SET,910401.0,SESE10185,,"Ethics in Engineering
",工程倫理,Unlimited,0.0,F34-,2.0,2.0,劉思遠,Required
SET,910402.0,SESE00118,,"Chinese Military Literature
",中國兵書選讀,Unlimited,0.0,W34-,2.0,2.0,系統工程,Elective
SET,910403.0,SESE00032,,"War and Literature
",戰爭與文學,Unlimited,0.0,R34-,2.0,2.0,系統工程,Elective
SET,910404.0,SESE00032,,"War and Literature
",戰爭與文學,Unlimited,0.0,R67-,2.0,2.0,系統工程,Elective
SET,910405.0,SESE00006,,"Introduction to All-out National Defense
",全民國防概論  ,Unlimited,0.0,T67-,2.0,2.0,系統工程,Elective
SET,910406.0,SESE00006,,"Introduction to All-out National Defense
",全民國防概論  ,Unlimited,0.0,T89-,2.0,2.0,系統工程,Elective
SET,910407.0,SESE00005,,"Biographical Literature
",傳記文學賞析,Unlimited,0.0,W67-,2.0,2.0,系統工程,Elective
SET,910408.0,SESE00009,,"History of Taiwan
",台灣史,Unlimited,0.0,W89-,2.0,2.0,系統工程,Elective
SET,910409.0,SESE00010,,"Philosophy and Life
",哲學與人生,Unlimited,0.0,W67-,2.0,2.0,系統工程,Elective
SET,910410.0,SESE00010,,"Philosophy and Life
",哲學與人生,Unlimited,0.0,W89-,2.0,2.0,系統工程,Elective
SET,910411.0,SESE00129,,"Appreciation of Literature
",文學鑑賞,Unlimited,0.0,M34-,2.0,2.0,系統工程,Elective
SET,910412.0,SESE00047,,"Analysis and Appreciation of the Science Fiction
",科幻文學賞析  ,Unlimited,0.0,R34-,2.0,2.0,系統工程,Elective
SET,910413.0,SESE00047,,"Analysis and Appreciation of the Science Fiction
",科幻文學賞析  ,Unlimited,0.0,R67-,2.0,2.0,系統工程,Elective
SET,910414.0,SESE00050,,"Aesthetics and Life
",美學與人生  ,Unlimited,0.0,W34-,2.0,2.0,系統工程,Elective
SET,910415.0,SESE00033,,"Drama and Life
",戲劇與人生 ,Unlimited,0.0,W67-,2.0,2.0,系統工程,Elective
SET,910416.0,SESE00044,,"The Study of Death
",生死學,Unlimited,0.0,R67-,2.0,2.0,系統工程,Elective
SET,910417.0,SESE00030,,"Gender Education
",性別教育,Unlimited,0.0,T12-,2.0,2.0,系統工程,Elective
SET,910418.0,SESE00130,,"History and Leadership
",歷史與領導,Unlimited,0.0,R67-,2.0,2.0,系統工程,Elective
SET,910419.0,SESE00016,,"International Relations
",國際關係,Unlimited,0.0,R34-,2.0,2.0,系統工程,Elective
SET,910420.0,SESE00016,,"International Relations
",國際關係,Unlimited,0.0,R12-,2.0,2.0,系統工程,Elective
SET,910421.0,SESE00046,,"Modern Politics Thoughe
",當代政治思潮,Unlimited,0.0,F12-,2.0,2.0,系統工程,Elective
SET,910422.0,SESE00046,,"Modern Politics Thoughe
",當代政治思潮,Unlimited,0.0,F34-,2.0,2.0,系統工程,Elective
SET,910423.0,SESE00055,,"Financial Management
",財務管理 ,Unlimited,0.0,T67-,2.0,2.0,系統工程,Elective
SET,910424.0,SESE00055,,"Financial Management
",財務管理 ,Unlimited,0.0,T89-,2.0,2.0,系統工程,Elective
SET,910425.0,SESE00055,,"Financial Management
",財務管理 ,Unlimited,0.0,F12-,2.0,2.0,系統工程,Elective
SET,910426.0,SESE00055,,"Financial Management
",財務管理 ,Unlimited,0.0,F34-,2.0,2.0,系統工程,Elective
SET,910427.0,SESE00008,,"Crisis Management
",危機管理,Unlimited,0.0,M34-,2.0,2.0,系統工程,Elective
SET,910428.0,SESE00122,,"Introduction to Kinematics
",運動科學概論,Unlimited,0.0,M34-,2.0,2.0,系統工程,Elective
SET,910429.0,SESE00124,,"Fitness and Health
",體適能與健康,Unlimited,0.0,R67-,2.0,2.0,系統工程,Elective
SET,910430.0,SESE00019,,"Practical English
",實用英文  ,Unlimited,0.0,R67-,2.0,2.0,系統工程,Elective
SET,910431.0,SESE00054,,"English Composition
",英文寫作,Unlimited,0.0,T89-,2.0,2.0,系統工程,Elective
SET,910432.0,SESE00034,,"japanese(I)
",日文(一) ,Unlimited,0.0,F12-,2.0,2.0,系統工程,Elective
SET,910433.0,SESE00034,,"japanese(I)
",日文(一) ,Unlimited,0.0,F34-,2.0,2.0,系統工程,Elective
SET,910434.0,SESE00041,,"French(1)
",法文(一)  ,Unlimited,0.0,R12-,2.0,2.0,系統工程,Elective
SET,910435.0,SESE00041,,"French(1)
",法文(一)  ,Unlimited,0.0,R34-,2.0,2.0,系統工程,Elective
SET,910436.0,SESE00028,,"German(1)
",德文(一)  ,Unlimited,0.0,T67-,2.0,2.0,系統工程,Elective
SET,910437.0,SESE10231,,"Engineering Mathematics(2)
",工程數學(2),Unlimited,3.0,T234-,3.0,3.0,郭心怡、楊順欽,Required
SET,910438.0,SESE20230,,"System Security Practice(4)
",系統安全專題實作(4),Unlimited,0.0,M567-,1.0,3.0,賴泰宏,Required
SET,910439.0,SESE10162,,"Computer Aided Drawing
",電腦輔助製圖,Unlimited,16.0,W89-,1.0,2.0,系統工程,Required
